id, radius, time
224, 15,12.874470710754395
122, 14,12.604491949081421
150, 5,10.879798650741577
129, 7,14.855100870132446
133, 10,13.018052339553833
191, 9,13.356837272644043
149, 10,14.136380434036255
249, 6,14.814454555511475
243, 13,12.139576196670532
148, 13,10.433379888534546
222, 13,10.690656185150146
147, 8,11.599315404891968
221, 14,14.11154556274414
236, 9,11.471613645553589
253, 5,12.903693199157715
145, 12,14.845348596572876
120, 15,12.708166360855103
188, 15,11.086416482925415
19, 14,13.21612000465393
251, 6,10.243746042251587
240, 10,10.380889415740967
239, 8,10.000067472457886
198, 11,12.79618525505066
218, 7,14.83397626876831
144, 12,10.000067472457886
217, 10,14.102824926376343
159, 13,11.18743634223938
237, 10,11.88224458694458
216, 6,10.895053386688232
199, 7,10.000067472457886
234, 15,12.095892190933228
233, 9,11.052852630615234
143, 14,10.897625207901001
202, 11,11.09554672241211
186, 13,10.959362506866455
112, 6,13.505981683731079
111, 13,12.216442346572876
194, 7,11.231452703475952
215, 11,14.51872444152832
124, 9,13.744843482971191
164, 9,11.14376449584961
110, 10,11.888820886611938
95, 14,12.942411422729492
231, 10,14.372844457626343
142, 12,10.000067472457886
230, 8,13.312440156936646
94, 5,14.427990436553955
206, 5,11.336395978927612
93, 6,12.616256713867188
185, 12,10.22443413734436
103, 10,11.899080514907837
229, 12,13.891173362731934
155, 10,10.000067472457886
109, 8,12.295030355453491
228, 6,12.539642810821533
201, 5,11.086416482925415
183, 10,14.949499368667603
182, 14,10.710542678833008
102, 5,11.597285509109497
227, 13,14.683023929595947
90, 10,14.956118106842041
180, 12,14.725779056549072
154, 11,12.776154518127441
138, 13,10.339595794677734
86, 9,11.75078535079956
225, 6,11.354718685150146
101, 6,11.754855155944824
169, 5,12.743888139724731
100, 8,11.156004190444946
179, 9,14.484510660171509
137, 14,14.28183913230896
247, 13,12.679708242416382
99, 9,12.697049856185913
151, 7,12.48148488998413
171, 6,14.641639471054077
89, 13,10.389769077301025
125, 11,11.216676712036133
205, 9,14.3443763256073
98, 11,11.885280132293701
174, 8,11.96070408821106
131, 7,10.423271417617798
116, 7,12.588181972503662
76, 13,12.670273780822754
84, 13,12.521867513656616
39, 10,12.390970945358276
13, 12,12.584626197814941
52, 11,10.872700691223145
42, 7,14.164351463317871
74, 6,10.000067472457886
71, 10,11.519457578659058
30, 15,14.096253156661987
83, 5,10.000067472457886
28, 6,11.093518733978271
27, 14,13.275244951248169
26, 15,10.000067472457886
12, 9,10.65680718421936
40, 14,12.675270318984985
17, 9,14.056098937988281
0, 11,12.872309446334839
25, 5,10.000067472457886
2, 7,11.950491666793823
23, 5,12.540749788284302
50, 8,14.029534816741943
3, 14,14.623084783554077
1, 11,13.792430400848389
22, 10,14.654175996780396
49, 8,10.51877212524414
36, 10,10.676316022872925
48, 7,12.604491949081421
59, 7,14.726855516433716
4, 14,12.626558065414429
45, 14,10.645678997039795
15, 9,14.623084783554077
8, 10,10.000067472457886
34, 13,11.26046347618103
5, 11,11.183570384979248
81, 13,12.024593114852905
80, 6,11.26046347618103
79, 9,10.610901117324829
41, 14,14.530440092086792
64, 11,10.088021278381348
20, 9,10.190465450286865
21, 12,10.136846780776978
78, 12,12.260540246963501
54, 9,11.253841638565063
53, 8,10.000067472457886
